Card1Path,Card2Path,CommonEmoji,Card1Quadrant,Card2Quadrant
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_037.png,heart,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,redexclamationmark,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,redexclamationmark,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,redexclamationmark,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,redexclamationmark,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,redexclamationmark,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,redexclamationmark,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,redexclamationmark,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,redexclamationmark,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,redexclamationmark,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,redexclamationmark,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,redexclamationmark,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_038.png,redexclamationmark,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,twitter,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,twitter,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,twitter,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,twitter,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,twitter,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,twitter,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,twitter,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,twitter,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,twitter,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,twitter,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,twitter,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_039.png,twitter,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,eye,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,eye,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,eye,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,eye,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,eye,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,eye,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,eye,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,eye,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,eye,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,eye,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,eye,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_040.png,eye,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_041.png,locked,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_041.png,locked,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_041.png,locked,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_041.png,locked,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_041.png,locked,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_041.png,locked,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_041.png,locked,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_041.png,locked,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_041.png,locked,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_041.png,locked,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_041.png,locked,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_041.png,locked,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_042.png,spiderweb,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_042.png,spiderweb,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_042.png,spiderweb,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_042.png,spiderweb,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_042.png,spiderweb,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_042.png,spiderweb,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_042.png,spiderweb,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_042.png,spiderweb,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_042.png,spiderweb,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_042.png,spiderweb,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_042.png,spiderweb,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_042.png,spiderweb,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_043.png,drunkperson,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_043.png,drunkperson,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_043.png,drunkperson,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_043.png,drunkperson,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_043.png,drunkperson,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_043.png,drunkperson,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_043.png,drunkperson,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_043.png,drunkperson,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_043.png,drunkperson,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_043.png,drunkperson,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_043.png,drunkperson,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_043.png,drunkperson,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,spiderweb,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,spiderweb,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,spiderweb,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,spiderweb,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,spiderweb,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,spiderweb,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,spiderweb,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,spiderweb,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,spiderweb,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,spiderweb,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,spiderweb,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_044.png,spiderweb,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,locked,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,locked,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,locked,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,locked,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,locked,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,locked,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,locked,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,locked,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,locked,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,locked,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,locked,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_045.png,locked,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_046.png,eye,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,twitter,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,twitter,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,twitter,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,twitter,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,twitter,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,twitter,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,twitter,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,twitter,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,twitter,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,twitter,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,twitter,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_047.png,twitter,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,redexclamationmark,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,redexclamationmark,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,redexclamationmark,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,redexclamationmark,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,redexclamationmark,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,redexclamationmark,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,redexclamationmark,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,redexclamationmark,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,redexclamationmark,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,redexclamationmark,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,redexclamationmark,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_048.png,redexclamationmark,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,heart,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,heart,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,heart,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,heart,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,heart,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,heart,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,heart,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,heart,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,heart,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,heart,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,heart,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_049.png,heart,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,drunkperson,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,drunkperson,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,drunkperson,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,drunkperson,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,drunkperson,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,drunkperson,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,drunkperson,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,drunkperson,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,drunkperson,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,drunkperson,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,drunkperson,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_050.png,drunkperson,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,redexclamationmark,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,redexclamationmark,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,redexclamationmark,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,redexclamationmark,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,redexclamationmark,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,redexclamationmark,2,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,redexclamationmark,3,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,redexclamationmark,3,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,redexclamationmark,3,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,redexclamationmark,4,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,redexclamationmark,4,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_051.png,redexclamationmark,4,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,1,2
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,1,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,1,4
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,2,1
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,2,3
dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_022.png,dobble-decks/classic-dobble-1024-px/classic-dobble-1024-px_052.png,eye,2,4
